,id,date,time,tweet,timezone,likes,user_id,username,replies,retweets,hashtags,retweet,user_rt,mentions,link,Key word
1,978346675512147969,2018-03-27,00:33:18,இரவில் சுடுகாடு வரை ஓடிய மொட்டை ராஜேந்திரன் – அதிர்ச்சியடைந்த படக்குழு -  http://www.tamilkilavi.com/%e0%ae%87%e0%ae%b0%e0%ae%b5%e0%ae%bf%e0%ae%b2%e0%af%8d-%e0%ae%9a%e0%af%81%e0%ae%9f%e0%af%81%e0%ae%95%e0%ae%be%e0%ae%9f%e0%af%81-%e0%ae%b5%e0%ae%b0%e0%af%88-%e0%ae%93%e0%ae%9f%e0%ae%bf%e0%ae%af/ …,Sri Lanka Standard Time,0,750636602557394944,TamilkilaviCom,0,0,,,None,,https://twitter.com/TamilkilaviCom/status/978346675512147969,அதிர்ச்சியடைந்த
2,978149616981078016,2018-03-26,11:30:16,இரவில் சுடுகாடு வரை ஓடிய மொட்டை ராஜேந்திரன் – அதிர்ச்சியடைந்த படக்குழு | Murasu Network Sri Lanka  https://murasunews.com/?p=3283 ,Sri Lanka Standard Time,0,724913950098374660,ulaganews,0,0,,,None,,https://twitter.com/ulaganews/status/978149616981078016,அதிர்ச்சியடைந்த
3,978140535016820736,2018-03-26,10:54:11,இரவில் சுடுகாடு வரை ஓடிய மொட்டை ராஜேந்திரன் - அதிர்ச்சியடைந்த படக்குழு https://cinema.maalaimalar.com/Cinema/CinemaNews/2018/03/26102748/1153175/Mottai-Rajendran-runs-to-graveyard-at-night.vpf …#Mohana #MottaiRajendran #PowerStarSreenivasan @peruthulasi pic.twitter.com/Gma2HYAOfi,Sri Lanka Standard Time,0,2787309660,sscinemadotcom,0,0,"#Mohana,#MottaiRajendran,#PowerStarSreenivasan",,None,peruthulasi,https://twitter.com/sscinemadotcom/status/978140535016820736,அதிர்ச்சியடைந்த
4,978140011676626945,2018-03-26,10:52:06,இரவில் சுடுகாடு வரை ஓடிய மொட்டை ராஜேந்திரன் - அதிர்ச்சியடைந்த படக்குழு#Mohana #MottaiRajendran #PowerStarSreenivasan  https://cinema.maalaimalar.com/Cinema/CinemaNews/2018/03/26102748/1153175/Mottai-Rajendran-runs-to-graveyard-at-night.vpf …,Sri Lanka Standard Time,3,128609455,maalaimalar,0,0,"#Mohana,#MottaiRajendran,#PowerStarSreenivasan",,None,,https://twitter.com/maalaimalar/status/978140011676626945,அதிர்ச்சியடைந்த
5,977929372496572416,2018-03-25,20:55:06,சென்னை விமான நிலையத்தில் காபி விலையைக் கேட்டு அதிர்ச்சியடைந்த ப.சிதம்பரம் #இதுவரை வி.நிலையத்தில் காபி/டீ அருந்தலையா? தானே பணம் கட்டவேண்டிய இக்கட்டோ?,Sri Lanka Standard Time,2,3237882202,bpthilakavathi,0,1,#இத,,None,,https://twitter.com/bpthilakavathi/status/977929372496572416,அதிர்ச்சியடைந்த
6,977927524805152768,2018-03-25,20:47:45,"\\\என்னாது...டீ விலை 135 ரூபாயா... ’ : அதிர்ச்சியடைந்த ப.சிதம்பரம்///குட்டீ வெல 135000'னு சொல்லி பாருங்க....யோசிக்காம சரின்னு சொல்லுவான், மகன் அதுக்கு மேல இந்தியாவயே போண்டியாக்குன திருட்டு தேவடியா மவன்",Sri Lanka Standard Time,0,1186165573,KoranguKuppan,0,0,,,None,,https://twitter.com/KoranguKuppan/status/977927524805152768,அதிர்ச்சியடைந்த
7,977922325285814272,2018-03-25,20:27:05,"@HarryGowtham @SVESHEKHER என்னாது.ஒரு காபி விலை 180 ரூபாய், டீ விலை 135 ரூபாயா. ’ : அதிர்ச்சியடைந்த ப.சிதம்பரம் # சார் கோமால இருந்து கெளம்பிவந்து காப்பி கேட்டிருப்பார் போல",Sri Lanka Standard Time,0,278963672,Poikaalkuthirai,0,0,,,None,"SVESHEKHER,HarryGowtham",https://twitter.com/Poikaalkuthirai/status/977922325285814272,அதிர்ச்சியடைந்த
8,977921716780281857,2018-03-25,20:24:40,சென்னை விமான நிலையத்தில் காபி விலையைக் கேட்டு அதிர்ச்சியடைந்த ப.சிதம்பரம்  http://www.dinakaran.com/News_Detail.asp?Nid=387566 … pic.twitter.com/6nlGgWlAim,Sri Lanka Standard Time,10,107337499,dinakaranonline,1,2,,,None,,https://twitter.com/dinakaranonline/status/977921716780281857,அதிர்ச்சியடைந்த
9,977920616291475456,2018-03-25,20:20:18,"@AnandaVikatan என்னாது.ஒரு காபி விலை 180 ரூபாய், டீ விலை 135 ரூபாயா. ’ : அதிர்ச்சியடைந்த ப.சிதம்பரம் # சார் கோமால இருந்து கெளம்பிவந்து காப்பி கேட்டிருப்பார் போல !",Sri Lanka Standard Time,1,278963672,Poikaalkuthirai,0,1,,,None,AnandaVikatan,https://twitter.com/Poikaalkuthirai/status/977920616291475456,அதிர்ச்சியடைந்த
10,977894924455616512,2018-03-25,18:38:13,"’என்னாது. ஒரு காபி விலை 180 ரூபாய், டீ விலை 135 ரூபாயா. ’ : அதிர்ச்சியடைந்த ப.சிதம்பரம்  https://tamil.oneindia.com/news/tamilnadu/p-chidambaram-horrified-after-hearing-tea-coffee-price-315275.html?utm_source=article&utm_medium=tweet-button&utm_campaign=article-tweet … @KartiPC @PChidambaram_IN",Sri Lanka Standard Time,2,1672464037,ramuadr,0,0,,,None,"KartiPC,PChidambaram_IN",https://twitter.com/ramuadr/status/977894924455616512,அதிர்ச்சியடைந்த
11,977877203437473793,2018-03-25,17:27:48,"’என்னாது.. ஒரு காபி விலை 180 ரூபாய், டீ விலை 135 ரூபாயா... ’ : அதிர்ச்சியடைந்த ப.சிதம்பரம்  https://tamil.oneindia.com/news/tamilnadu/p-chidambaram-horrified-after-hearing-tea-coffee-price-315275.html …",Sri Lanka Standard Time,0,4132521432,ArumugamSuki,0,0,,,None,,https://twitter.com/ArumugamSuki/status/977877203437473793,அதிர்ச்சியடைந்த
12,977806575766130688,2018-03-25,12:47:09,"’என்னாது.. ஒரு காபி விலை 180 ரூபாய், டீ விலை 135 ரூபாயா... ’ : அதிர்ச்சியடைந்த ப.சிதம்பரம்  https://tamil.oneindia.com/news/tamilnadu/p-chidambaram-horrified-after-hearing-tea-coffee-price-315275.html … #pchidambaram",Sri Lanka Standard Time,16,18185798,thatsTamil,6,5,#pchidambaram,,None,,https://twitter.com/thatsTamil/status/977806575766130688,அதிர்ச்சியடைந்த
13,977160381519949824,2018-03-23,17:59:24,"ஒருமுறை மூன்றாம் கலைஞர், முயல்கறி வாங்கச் சென்றிருந்தாராம்..... கடையில் அந்த முயலின் காதைப் பிடித்து இழுத்து வந்து, அதன் கழுத்தை அறுப்பதைப் பார்த்து அதிர்ச்சியடைந்த அவர், இனிமேல் வாழ்க்கையில் முயல் கறி தின்பதே இல்லை என்ற சபதம் எடுத்துவிட்டு, அரைக் கிலோ மட்டன் வாங்கிச் சென்றாராம்",Sri Lanka Standard Time,0,878530808696283140,venkatvasanthra,1,0,,,None,,https://twitter.com/venkatvasanthra/status/977160381519949824,அதிர்ச்சியடைந்த
14,976307799302041600,2018-03-21,09:31:32,கிருஷ்ணகிரி டாஸ்மாக் பீர் பாட்டிலிலுக்குள் பாம்பு - அதிர்ச்சியடைந்த குடிமகன்கள்  https://tamil.oneindia.com/news/tamilnadu/krishnagiri-snake-found-beer-bottle-people-protest-314835.html …,Sri Lanka Standard Time,0,91556151,san_officl,1,0,,,None,,https://twitter.com/san_officl/status/976307799302041600,அதிர்ச்சியடைந்த
15,976055528173416449,2018-03-20,16:49:06,"கிருஷ்ணகிரி டாஸ்மாக்  பீர் பாட்டிலிலுக்குள் பாம்பு - அதிர்ச்சியடைந்த குடிமகன்கள் 
#Snake #Krishnagiri #Seige",Sri Lanka Standard Time,3,430898018,devarajdevaraj,1,1,"#Snake,#Krishnagiri,#Seige",,None,,https://twitter.com/devarajdevaraj/status/976055528173416449,அதிர்ச்சியடைந்த
16,976054844581494785,2018-03-20,16:46:23,கிருஷ்ணகிரி டாஸ்மாக்  பீர் பாட்டிலிலுக்குள் பாம்பு - அதிர்ச்சியடைந்த குடிமகன்கள்  https://tamil.oneindia.com/news/tamilnadu/krishnagiri-snake-found-beer-bottle-people-protest-314835.html … #snake #krishnagiri #seige,Sri Lanka Standard Time,14,18185798,thatsTamil,3,5,"#snake,#krishnagiri,#seige",,None,,https://twitter.com/thatsTamil/status/976054844581494785,அதிர்ச்சியடைந்த
17,975319048643923968,2018-03-18,16:02:36,கொரில்லா கூண்டில் தவறி விழுந்த குழந்தை அதிர்ச்சியடைந்த பெற்றோர்.. !!! அருகில் வந்த கொரில்லா குழந்தையை...  https://fb.me/J7qygV3L ,Sri Lanka Standard Time,0,2426184726,urangathaviliga,0,0,,,None,,https://twitter.com/urangathaviliga/status/975319048643923968,அதிர்ச்சியடைந்த
18,975289355991334912,2018-03-18,14:04:37,மர்மமான பாம்பால் அதிர்ச்சியடைந்த கிராமத்து மக்கள்! #snake #Odisha  https://goo.gl/gt43VP ,Sri Lanka Standard Time,0,2705273238,ibctamilmedia,0,0,"#snake,#Odisha",,None,,https://twitter.com/ibctamilmedia/status/975289355991334912,அதிர்ச்சியடைந்த
19,974598276606504960,2018-03-16,16:18:30,விமானத்தில் 5 வயது சிறுவனின் செயலால் அதிர்ச்சியடைந்த விமானி... வைரலாகும் காணொளிவிபரமாக>>>...  https://fb.me/1WgNzIjOy ,Sri Lanka Standard Time,0,2937044522,pageoftrue,0,0,,,None,,https://twitter.com/pageoftrue/status/974598276606504960,அதிர்ச்சியடைந்த
20,974219480527134725,2018-03-15,15:13:18,விண்வெளி பயணம் மேற்கொண்ட ”ஸ்காட் கெல்லி” டி.என்.ஏ-வில் மாற்றம்...என் டி.என்.ஏ-வில் மாற்றமா என அதிர்ச்சியடைந்த ”ஸ்காட் கெல்லி “ https://goo.gl/J9YzPW #scottkelly #NASA #Markkelly pic.twitter.com/XiI502Tw1m,Sri Lanka Standard Time,0,712258303019974656,cauverytv,0,0,"#scottkelly,#NASA,#Markkelly",,None,,https://twitter.com/cauverytv/status/974219480527134725,அதிர்ச்சியடைந்த
21,973893065776644097,2018-03-14,17:36:15,@piraikannan தேர்தல் முடிவுகளை கேட்டு அதிர்ச்சியடைந்த யோகியும் மோடியும்  pic.twitter.com/UZ8CW64W9H,Sri Lanka Standard Time,5,1427587381,ANBURATHINAM1,0,0,,,None,piraikannan,https://twitter.com/ANBURATHINAM1/status/973893065776644097,அதிர்ச்சியடைந்த
22,973854035311767552,2018-03-14,15:01:10,20 வருடத்திற்கு முன் காணாமல் போன நாயின் உடலை கண்டு அதிர்ச்சியடைந்த ஆராய்ச்சியாளர்கள்..!உயர்ந்த ஓப் மரம் ஒன்றை வெட்டிய தச்சர்கள் சிலர் 2௦ வருடங்களுக்கு முன்பே எதற்ச்சியாக அந்த மரத்தில் சிக்கிக்கொண்ட நாயின் உயிரற்ற உடல் அந்த மரத்தில் எந்தொரு சேதமும்…  http://tamilsun.in/discovery-world/animal/6857 …,Sri Lanka Standard Time,0,3907606213,TamilSunIn,0,0,,,None,,https://twitter.com/TamilSunIn/status/973854035311767552,அதிர்ச்சியடைந்த
23,973506058344841216,2018-03-13,15:58:25,ஓவியா பற்றி ஆரவ் கூறிய தகவலால் அதிர்ச்சியடைந்த ரசிகர்கள்! #Aarav #Oviya #OviyaArmy https://goo.gl/xDRW9i ,Sri Lanka Standard Time,4,2705273238,ibctamilmedia,0,1,"#Aarav,#Oviya,#OviyaArmy",,None,,https://twitter.com/ibctamilmedia/status/973506058344841216,அதிர்ச்சியடைந்த
24,973217733604028416,2018-03-12,20:52:43,செல்ஃபி எடுத்த காவல் ஆய்வாளர் அதிர்ச்சியடைந்த நீதிபதிகள் !  http://www.v7news.com/?p=5775 ,Sri Lanka Standard Time,0,876486840127176705,v7news24x7,0,0,,,None,,https://twitter.com/v7news24x7/status/973217733604028416,அதிர்ச்சியடைந்த
25,972150894354550784,2018-03-09,22:13:29,"@mkstalin தூரத்தில் பாதிக்கபட்டசிரியா மக்களை பார்த்து,அதிர்ச்சியடைந்த,சுடாலினின்கண்களுக்கு,அருகில் இலங்கை தமிழ்மக்களும்,குழந்தைகளும் கொத்துகெத்தாககொலைசெய்தது,இ,ராணுவம்.கொலைகாரினிடம்,உன்தங்கை பரிசு வாங்கிவந்தபோது,உன்இதயம் இனித்ததா.நேரத்துக்குநேரம்,பச்சோந்திகுணம்.வளர்கஉன்குணம்.",Sri Lanka Standard Time,0,912728567925968896,C47137186,0,0,,,None,mkstalin,https://twitter.com/C47137186/status/972150894354550784,அதிர்ச்சியடைந்த
26,971785775204438016,2018-03-08,22:02:38,பறக்கும் விமானத்தில் இளைஞனின் அருவருக்கத்தக்க செயலால் அதிர்ச்சியடைந்த பணிப்பெண்கள்!#flight #ut #utnews #tamilnews #utworldnews #universaltamil  https://www.universaltamil.com/%e0%ae%aa%e0%ae%b1%e0%ae%95%e0%af%8d%e0%ae%95%e0%af%81%e0%ae%ae%e0%af%8d-%e0%ae%b5%e0%ae%bf%e0%ae%ae%e0%ae%be%e0%ae%a9%e0%ae%a4%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%b2%e0%af%8d-%e0%ae%a8%e0%ae%bf%e0%ae%b0/ … pic.twitter.com/ZlIQ01MZ2x,Sri Lanka Standard Time,0,804943978319650817,universalthamil,0,0,"#flight,#ut,#utnews,#tamilnews,#utworldnews,#universaltamil",,None,,https://twitter.com/universalthamil/status/971785775204438016,அதிர்ச்சியடைந்த
27,971422786718756865,2018-03-07,22:00:15,விமானத்தில் உள்ளாடையை கழட்டி பெண் செய்த செயல் அதிர்ச்சியடைந்த பயணிகள்…  https://fb.me/1Rmxa5XJQ ,Sri Lanka Standard Time,0,2808968819,NEAPAT,0,1,,,None,,https://twitter.com/NEAPAT/status/971422786718756865,அதிர்ச்சியடைந்த
28,971283100792705025,2018-03-07,12:45:11,விமானத்தில் உள்ளாடையை கழட்டி பெண் செய்த செயல் அதிர்ச்சியடைந்த பயணிகள்...  https://fb.me/TlUsaeOF ,Sri Lanka Standard Time,0,1398063192,NewsTiGTamil,0,0,,,None,,https://twitter.com/NewsTiGTamil/status/971283100792705025,அதிர்ச்சியடைந்த
29,971022603702824960,2018-03-06,19:30:04,தானம் பெற்ற கண்களை ஆட்டோவில் கொண்டு சென்ற அவலம் : அதிர்ச்சியடைந்த கணவர்!!  https://fb.me/4oO2nWzXN ,Sri Lanka Standard Time,0,376865164,bskalais,0,0,,,None,,https://twitter.com/bskalais/status/971022603702824960,அதிர்ச்சியடைந்த
30,969507248455077893,2018-03-02,15:08:35,நிறுத்திவிட்டார் மியா  : அதிர்ச்சியடைந்த ரசிகர்கள் : காரணம் இது தான்.!#lka #Srilanka #VirakesariDigital #News #TamilNews #miakhalifa http://www.virakesari.lk/article/31180  pic.twitter.com/J12TEq18W9,Sri Lanka Standard Time,2,333961279,virakesari_lk,0,0,"#lka,#Srilanka,#VirakesariDigital,#News,#TamilNews,#miakhalifa",,None,,https://twitter.com/virakesari_lk/status/969507248455077893,அதிர்ச்சியடைந்த
31,969297328015372293,2018-03-02,01:14:26,சாக்குமூட்டையுடன் குப்பையில் வீசப்பட்ட குழந்தை! அதிர்ச்சியடைந்த பொதுமக்கள் -  https://www.tamilkilavi.com/%e0%ae%9a%e0%ae%be%e0%ae%95%e0%af%8d%e0%ae%95%e0%af%81%e0%ae%ae%e0%af%82%e0%ae%9f%e0%af%8d%e0%ae%9f%e0%af%88%e0%ae%af%e0%af%81%e0%ae%9f%e0%ae%a9%e0%af%8d-%e0%ae%95%e0%af%81%e0%ae%aa%e0%af%8d%e0%ae%aa/ …,Sri Lanka Standard Time,0,750636602557394944,TamilkilaviCom,0,0,,,None,,https://twitter.com/TamilkilaviCom/status/969297328015372293,அதிர்ச்சியடைந்த
32,969192427591479297,2018-03-01,18:17:36,சாக்குமூட்டையுடன் குப்பையில் வீசப்பட்ட குழந்தை! அதிர்ச்சியடைந்த பொதுமக்கள் #Thoothukudi http://bit.ly/2oHvI7s  pic.twitter.com/021ZnI70J1,Sri Lanka Standard Time,3,430908537,JuniorVikatan,0,1,#Thoothukudi,,None,,https://twitter.com/JuniorVikatan/status/969192427591479297,அதிர்ச்சியடைந்த
0,979319550398246913,2018-03-29,16:59:10,தாய் இரத்த வெள்ளத்தில் கிடந்ததை கண்டு அதிர்ச்சியடைந்து குழந்தைகள்...#Womankilled #Jayankondam,Sri Lanka Standard Time,0,143383810,nakkheeranweb,0,1,"#Womankilled,#Jayankondam",,None,,https://twitter.com/nakkheeranweb/status/979319550398246913,அதிர்ச்சியடைந்து
1,977785163101777920,2018-03-25,11:22:03,"சென்னை விமான நிலையத்தில் டீ, காபி விலையை கேட்டவுடன் அதிர்ச்சியடைந்து வாங்க மறுத்துவிட்டேன்- ப.சிதம்பரம் #PChidambaram #Chennai #Chennai #Airport #airportnews #TamilNadu pic.twitter.com/LTNWpXU7Tm",Sri Lanka Standard Time,1,823376817407008770,toptamilnews,2,1,"#PChidambaram,#Chennai,#Chennai,#Airport,#airportnews,#TamilNadu",,None,,https://twitter.com/toptamilnews/status/977785163101777920,அதிர்ச்சியடைந்து
0,978175838909743104,2018-03-26,13:14:28,சென்னை விமான நிலையத்தில் ஒரு டீயின் விலை ரூ.135 காபியின் விலை ரூ.180! விலையை கேட்டு அதிர்ச்சியடைந்தேன் - ப. சிதம்பரம் ஆமா... அந்த இடத்தில் மட்டும் மேற்கூரை உடைந்து விழாது.. அதான் அந்த விலை!,Sri Lanka Standard Time,1,2992298371,karthikrk16,0,2,,,None,,https://twitter.com/karthikrk16/status/978175838909743104,அதிர்ச்சியடைந்தேன்
1,977810110201253888,2018-03-25,13:01:11,"@PChidambaram_IN சென்னை விமான நிலையத்தில், ஒரு டீயின் விலை ரூ.135.. காபியின் விலை ரூ.180 விலையை கேட்டு அதிர்ச்சியடைந்தேன் - ப. சிதம்பரம்ஆமா... டெய்லி காலைல சொம்பெடுத்துட்டு போய், ஆவின் பூத்ல பார்சல் டீ வாங்கி குடிக்கிற குடும்பஸ்தரு, பாவம் இன்னைக்கு தான் விமான நிலையத்தையில போய் பாத்து இருக்காப்ல",Sri Lanka Standard Time,0,971710809117147141,Bose53625761,0,0,,,None,PChidambaram_IN,https://twitter.com/Bose53625761/status/977810110201253888,அதிர்ச்சியடைந்தேன்
2,977773276884746241,2018-03-25,10:34:50,"'சென்னை விமான நிலையத்தில் டீ, காபி விலை கண்டு அதிர்ச்சியடைந்தேன்' http://tamil.eenaduindia.com/State/North/Chennai/ChennaiCity/2018/03/25103402/I-was-shocked-at-the-tea-and-coffee-prices-at-Chennai.vpf …",Sri Lanka Standard Time,0,757517298483785728,Eenadu_Tamil,0,0,,,None,,https://twitter.com/Eenadu_Tamil/status/977773276884746241,அதிர்ச்சியடைந்தேன்
3,977767992598577153,2018-03-25,10:13:50,"@KartiPC சென்னை விமான நிலையத்தில் ஒரு டீயின் விலை ரூ.135 காபியின் விலை ரூ.180! 
விலையை கேட்டு அதிர்ச்சியடைந்தேன்",Sri Lanka Standard Time,1,1672464037,ramuadr,0,0,,,None,KartiPC,https://twitter.com/ramuadr/status/977767992598577153,அதிர்ச்சியடைந்தேன்
4,977763999549857792,2018-03-25,09:57:58,"டீ, காபி விலை கண்டு அதிர்ச்சியடைந்தேன்  http://www.dinamalar.com/news_detail.asp?id=1986153 …",Sri Lanka Standard Time,0,2428137160,757LiveTamil,0,0,,,None,,https://twitter.com/757LiveTamil/status/977763999549857792,அதிர்ச்சியடைந்தேன்
5,977763126731882501,2018-03-25,09:54:30,"சென்னை விமான நிலையத்தில் டீ, காபி விலை கண்டு அதிர்ச்சியடைந்தேன்...

முன்னாள் மத்திய நிதியமைச்சா் திரு ப சிதம்பரம்
@KartiPC pic.twitter.com/tT2fzmBe6H",Sri Lanka Standard Time,0,1672464037,ramuadr,2,0,,,None,KartiPC,https://twitter.com/ramuadr/status/977763126731882501,அதிர்ச்சியடைந்தேன்
6,977762017971920901,2018-03-25,09:50:05,"சென்னை விமான நிலையத்தில் டீ, காபி விலை கண்டு அதிர்ச்சியடைந்தேன்-ப.சிதம்பரம் #77+முறை மேற்கூரை இடிந்து விழுவதை எப்படி சரிக்கட்டுவது?",Sri Lanka Standard Time,0,3237882202,bpthilakavathi,0,0,#77,,None,,https://twitter.com/bpthilakavathi/status/977762017971920901,அதிர்ச்சியடைந்தேன்
7,977760594374742016,2018-03-25,09:44:26,"சென்னை விமான நிலையத்தில் டீ, காபி விலை கண்டு அதிர்ச்சியடைந்தேன்...  pic.twitter.com/XtQ6g1e2Nu",Sri Lanka Standard Time,40,1079310252,sunnewstamil,6,11,,,None,,https://twitter.com/sunnewstamil/status/977760594374742016,அதிர்ச்சியடைந்தேன்
8,977758451571949568,2018-03-25,09:35:55,"சென்னை விமான நிலையத்தில் டீ, காபி விலை கண்டு அதிர்ச்சியடைந்தேன்... http://www.dinakaran.com/Latest_Detail.asp?Nid=387513 … pic.twitter.com/wdNnxa3I9p",Sri Lanka Standard Time,29,107337499,dinakaranonline,8,6,,,None,,https://twitter.com/dinakaranonline/status/977758451571949568,அதிர்ச்சியடைந்தேன்
9,977749371071627265,2018-03-25,08:59:50,"டீ, காபி விலை கண்டு அதிர்ச்சியடைந்தேன் #சிதம்பரம் #சென்னைவிமானநிலையம் #டீ  http://www.dinamalar.com/news_detail.asp?id=1986153 … pic.twitter.com/Cw8n7X53Zu",Sri Lanka Standard Time,28,14448642,dinamalarweb,24,1,"#ச,#ச,#ட",,None,,https://twitter.com/dinamalarweb/status/977749371071627265,அதிர்ச்சியடைந்தேன்
10,977744109287849990,2018-03-25,08:38:55,சென்னை விமான நிலையத்தில் ஒரு டீயின் விலை ரூ.135 காபியின் விலை ரூ.180! விலையை கேட்டு அதிர்ச்சியடைந்தேன் என ப. சிதம்பரம் கருத்து #PChidambaram #Chennai #Airport pic.twitter.com/gFOHO8Icpq,Sri Lanka Standard Time,548,622872390,PTTVOnlineNews,104,125,"#PChidambaram,#Chennai,#Airport",,None,,https://twitter.com/PTTVOnlineNews/status/977744109287849990,அதிர்ச்சியடைந்தேன்
11,974296465182003200,2018-03-15,20:19:13,"எரிக்கப்பட்ட பள்ளிவாசல்களை, கண்டு அதிர்ச்சியடைந்தேன் - ரணில்  https://fb.me/1tkB1bIqG ",Sri Lanka Standard Time,3,289327963,jaffnamuslim,0,0,,,None,,https://twitter.com/jaffnamuslim/status/974296465182003200,அதிர்ச்சியடைந்தேன்
12,973881124710731776,2018-03-14,16:48:48,"நண்பர் ஸ்டீபன் ஹாக்கிங் இன்று காலை மறைந்து விட்ட செய்தியினைக் கேட்டு மிகவும் அதிர்ச்சியடைந்தேன், வானவியலில் தீராத...  https://fb.me/IPOpXxx7 ",Sri Lanka Standard Time,0,89381794,amloneranger,0,0,,,None,,https://twitter.com/amloneranger/status/973881124710731776,அதிர்ச்சியடைந்தேன்
13,971702949402492928,2018-03-08,16:33:31,திருவெறும்பூரில் ஹெல்மெட் அணியாததால் காவல் ஆய்வாளர் எட்டி உதைத்ததில் கர்ப்பிணி பெண் உஷா உயிரிழந்த செய்திகேட்டு அதிர்ச்சியடைந்தேன்.  இது விபத்து இல்லை. திட்டமிட்ட கொலை.,Sri Lanka Standard Time,0,968365299992055808,Sundhara1991,0,0,,,None,,https://twitter.com/Sundhara1991/status/971702949402492928,அதிர்ச்சியடைந்தேன்
