,id,date,time,tweet,timezone,likes,user_id,username,replies,retweets,hashtags,retweet,user_rt,mentions,link,Key word
0,1023981609156927488,2018-07-30,22:50:14,இந்த அசிங்கத்துக்கு அப்புறமாவது அவனுங்களுக்கு மறந்து போன அப்பன் பேர் ஞாபகம் வருதான்னு பார்ப்போம்.#திமுக_இந்துக்கள் @திமுக @இந்துக்கள் pic.twitter.com/6KS07BhWKg,Sri Lanka Standard Time,0,2867213822,ANBARASUSE,0,0,#த,,None,,https://twitter.com/ANBARASUSE/status/1023981609156927488,அசிங்கத்துக்கு
1,1021841118911246336,2018-07-25,01:04:42,@dharmaraaaj இல்லே இல்லே நல்ல வேளை நாம வெளியிலே வந்துட்டோம் இல்லேண்ணா இந்த டர்மயூத்  @OfficeOfOPS பட்ட அசிங்கத்துக்கு நாம  முட்டு கொடுக்கணும் பூராப்பயலுகளும் வண்டை வண்டையா கழுவீக்கழூவீ ஊத்துவாங்கே நாமே வலிக்காத மாதிரி இருக்கணும் அதெல்லாம் ஒரு பொழப்பா ன்னு @HariIndic பீல் பண்ணுவாப்பூடீ,Sri Lanka Standard Time,0,6228192,Im_manion,0,0,,,None,"dharmaraaaj,HariIndic,OfficeOfOPS",https://twitter.com/Im_manion/status/1021841118911246336,அசிங்கத்துக்கு
2,1021712771207974912,2018-07-24,16:34:41,"அறை வாசல்வரை போன ஓ.பி.எஸ்.சை நிர்மலா சீதாராமன் சந்திக்க மறுத்து அவமானப்படுத்தியிருக்கிறார். இந்த அசிங்கத்துக்கு கண்டணம் தெரிவிக்க வேண்டிய மொத்த தமிழக அமைச்சர்களும் இன்னும் கொஞ்ச நேரத்தில் நிர்மலாவின் பிரதிநிதியாக, பிஜேபியின் பிரதிநிதியாக மாறி சப்பைக்கட்டு கட்டுவாங்க பாருங்க.",Sri Lanka Standard Time,48,179465232,rahimgazali,2,14,,,None,,https://twitter.com/rahimgazali/status/1021712771207974912,அசிங்கத்துக்கு
3,1021433833093255168,2018-07-23,22:06:17,"மக்கள் 37 பன்றிகளை அனுப்பினர், கலைஞர் 1(திருச்சி சிவா) சிங்கத்தை அனுப்பினார் -- 200 ஓவா கொத்தடிமை @thedonashok அந்த ஒத்த அசிங்கத்துக்கு ஓட்டு யாருடா போட்டது? கட்டுமரமே போட்டுகிச்சா?இந்த ஆணவத்தால தான் நாயே 7 வருசமா #திருட்டுதிமுக வ பிச்சை எடுக்க விட்ருக்காங்க மக்கள் 😏😏🖕🖕",Sri Lanka Standard Time,13,885400054613254144,thenikaran5,0,4,#த,,None,thedonashok,https://twitter.com/thenikaran5/status/1021433833093255168,அசிங்கத்துக்கு
4,1020517459042816000,2018-07-21,09:24:57,"@DrTamilisaiBJP ""தமிழகத்தின் களங்கம் ""களங்கத்தைப் பற்றி பிதற்றுவது என்பது அசிங்கத்துக்கு ஒரு அலங்காரம் பண்றது போலத்தான்  ..",Sri Lanka Standard Time,0,865808092780298240,Arivazhi,0,0,,,None,DrTamilisaiBJP,https://twitter.com/Arivazhi/status/1020517459042816000,அசிங்கத்துக்கு
5,1020516892442673152,2018-07-21,09:22:42,அடங் கொய்யால  ..அசிங்கத்துக்கு அலப்பறைக்கு ஒண்ணும் குறைச்சல் இல்ல ..திருடனுக்கு தேள் கொட்டியது போல திருட்டு முழி முழிச்சிட்டு நின்ன களவாணிப்பயலுக்கு இப்படி ஒரு விளம்பரமா  ?வெட்கங்கெட்ட பேமானிங்க  ..  https://twitter.com/DrTamilisaiBJP/status/1020411007536156673 …,Sri Lanka Standard Time,0,865808092780298240,Arivazhi,0,0,,,None,,https://twitter.com/Arivazhi/status/1020516892442673152,அசிங்கத்துக்கு
6,1020208636788789248,2018-07-20,12:57:48,இந்த அசிங்கத்துக்கு கமல் தும்புசெடில தூக்கு மாட்டிக்குலாம்...  https://twitter.com/maalaimalar/status/1020171632927756288 …,Sri Lanka Standard Time,1,4678046617,Da_galti,0,0,,,None,,https://twitter.com/Da_galti/status/1020208636788789248,அசிங்கத்துக்கு
7,1020196275436761089,2018-07-20,12:08:41,"பணிமாற்றம் செய்யப்பட்ட போது மாணவர்களின் ஆதரவை பெற்ற ஆசிரியர் பகவானை கமல் சந்திக்க அழைத்த போது,முடியாது மூடிட்டு போடா என மறுத்த ஆசிரியர் பகவான்..,ஆனா இந்த அசிங்கத்துக்கு அரை நாள் அரசு விடுமுறையே அறிவிக்கலாம் ஆண்டவரே,#ஆசிரியரிடம்_அசிங்கப்பட்ட_கமல்",Sri Lanka Standard Time,366,767262909261045760,Itisraj1990,14,144,#ஆச,,None,,https://twitter.com/Itisraj1990/status/1020196275436761089,அசிங்கத்துக்கு
8,1019861577103638528,2018-07-19,13:58:42,ஆனா உள்ள நடக்கற அசிங்கத்துக்கு எந்த பதிலும் வராது...  https://twitter.com/Im_Ismail45/status/1019861254150602753 …,Sri Lanka Standard Time,4,1016711611308916736,troll_bigboss,1,0,,,None,,https://twitter.com/troll_bigboss/status/1019861577103638528,அசிங்கத்துக்கு
9,1016204279160307713,2018-07-09,11:45:54,அக்கா இனி உங்களாளுங்க தமிழ்நாட்டுக்கு வரும்போது சொல்லாதீங்க...வந்திட்டு போனதுக்குப் பிறகு சொல்லுங்க..இன்னார் வந்துட்டு போனாருன்னு...இந்த அசிங்கத்துக்கு அந்த அசிங்கம் எவ்வளோ தேவலாம்...இந்த சாத்து சாத்துறாங்க..ஆத்தி...#GoBackAmitshah#GoBackJanda,Sri Lanka Standard Time,0,1381687824,MalayamanDK,0,1,"#GoBackAmitshah,#GoBackJanda",,None,,https://twitter.com/MalayamanDK/status/1016204279160307713,அசிங்கத்துக்கு
10,1015205581450178562,2018-07-06,17:37:26,"@NorthTNVeerappa வெக்கமே இல்லால் அடுத்தவனை சொல்ல வருவானுக, ஒவ்வொரு அசிங்கத்துக்கு பின்னாலும் ஒரு திமுக கதை இருக்கு.",Sri Lanka Standard Time,1,947761296794992640,Dharsin61514199,1,0,,,None,NorthTNVeerappa,https://twitter.com/Dharsin61514199/status/1015205581450178562,அசிங்கத்துக்கு
0,1023832235697262592,2018-07-30,12:56:41,"அசிங்கமாக உணரச் செய்வது, அன்பாய் கேட்டது கிடைக்காத போது...!!அசிங்கத்தை உணர்த்தி செல்வது, அன்பாய் கொடுத்தது  வீசியடிக்கப் படுவது...!!",Sri Lanka Standard Time,100,805752292079190016,SaranyaaaRaj,6,142,,,None,,https://twitter.com/SaranyaaaRaj/status/1023832235697262592,அசிங்கத்தை
1,1023806794647392257,2018-07-30,11:15:35,@ikamalhaasan @Vivo_India @vijaytelevision #மஹத் பண்ற அசிங்கத்தை கேட்க்கமாடிங்களா? இந்த 16பேர் இருக்கும் வீட்டிலையே பாரபற்ச்சம்  பார்க்கும் நீங்க தலைவரானால் 8கோடி மக்களின் நிலை? (2/2)  pic.twitter.com/SgWssBfcuR,Sri Lanka Standard Time,4,1009856825695432704,AnnaHbdvijay,0,0,#மஹத,,None,"vijaytelevision,Vivo_India,ikamalhaasan",https://twitter.com/AnnaHbdvijay/status/1023806794647392257,அசிங்கத்தை
2,1023804332846850048,2018-07-30,11:05:48,@Vivo_India @vijaytelevision @ikamalhaasan சார் நீங்க பொன்னம்பலம் செய்த தவறை சுட்டிகாட்டி கேள்வி கேட்டிர்கள் நல்லது மிக்க நன்றி👍🙏 ஆனால் #மஹத் பண்ற அசிங்கத்தை 👇 (1/2)  pic.twitter.com/eEYmg5OEyd,Sri Lanka Standard Time,3,1009856825695432704,AnnaHbdvijay,1,0,#மஹத,,None,"vijaytelevision,Vivo_India,ikamalhaasan",https://twitter.com/AnnaHbdvijay/status/1023804332846850048,அசிங்கத்தை
3,1023641649442828289,2018-07-30,00:19:22,"*  ஹிந்து பண்டிகைக்கு வாழ்த்து சொல்ல வில்லையென்றாலும் பரவாயில்லை,விடுமுறை தினம் என நக்கலடித்திருக்க வேண்டாம்,*  உங்கள் வாழ்த்தை எந்த ஹிந்துவும் எதிர்பார்க்கவில்லை, வாழ்த்திவிட்டு அதை திரும்ப பெற்ற அசிங்கத்தை செய்யாமல் இருந்திருக்கலாம்..",Sri Lanka Standard Time,1,564565467,Sooniyakaari,1,0,,,None,,https://twitter.com/Sooniyakaari/status/1023641649442828289,அசிங்கத்தை
4,1023492647166459904,2018-07-29,14:27:17,இதுக்கு ஒரு கிஸ்டீன் தான் பதில் சொல்ல முடியும் 👇Simple understanding..அசிங்கத்தை கழுவுனா தண்ணி வீணா பூடும்னு அவன் நினைக்கிறான்.. கழுவாம விட்டா நோய்கிருமி தாக்கும்னு நான் நெனக்கிறேன் 😎 தட்ஸ் இட்  https://twitter.com/knowdavis/status/1023491661999927297 …,Sri Lanka Standard Time,4,2832262094,karthik_klt,1,0,,,None,,https://twitter.com/karthik_klt/status/1023492647166459904,அசிங்கத்தை
5,1023420724348772352,2018-07-29,09:41:29,ஈழத்தமிழர் போராளி பிரபாகரன்சீடன் சீமானுக்கு தமிழகத்தில் என்ன வேலை  ?அவன் அரசியலை இலங்கையில் கொண்டு போய் காட்டட்டும் . இங்குள்ள தமிழர்கள் விஷயத்தில் அவன் தனது அசிங்கத்தை அரங்கேற்றம் செய்யவேண்டாம்.,Sri Lanka Standard Time,2,865808092780298240,Arivazhi,0,0,,,None,,https://twitter.com/Arivazhi/status/1023420724348772352,அசிங்கத்தை
6,1023418984463400960,2018-07-29,09:34:34,"@piraikannan @sparjaga பரந்தாமா இப்ப குழந்தைகளிடம் பாலியல் வன்புணர்வு செய்கிற காம கொடுறன்கள் எல்லாம் உன் பரந்தாமனின் சீடர்களா. ஆமா பெரியார் இந்து மதத்தை நன்கு கற்றறிந்ததால் தான் அதில் உள்ள வக்கிறங்களை, அசிங்கத்தை உலகிற்கு தோலுரித்து காட்டினார்",Sri Lanka Standard Time,2,103942268,stasac01,1,0,,,None,"sparjaga,piraikannan",https://twitter.com/stasac01/status/1023418984463400960,அசிங்கத்தை
7,1023103242777980928,2018-07-28,12:39:56,"*  ஹிந்து பண்டிகைக்கு வாழ்த்து சொல்ல வில்லையென்றாலும் பரவாயில்லை,விடுமுறை தினம் என நக்கலடித்திருக்க வேண்டாம்,*  உங்கள் வாழ்த்தை எந்த ஹிந்துவும் எதிர்பார்க்கவில்லை, வாழ்த்திவிட்டு அதை திரும்ப பெற்ற அசிங்கத்தை செய்யாமல் இருந்திருக்கலாம்,",Sri Lanka Standard Time,6,418772982,yogees46,1,1,,,None,,https://twitter.com/yogees46/status/1023103242777980928,அசிங்கத்தை
8,1022912630615420933,2018-07-28,00:02:30,தொடரும் காவலர்கள் திருட்டு இவர் செய்த அசிங்கத்தை பாருங்க! | Tamil News | Tamil Seithigal |  https://tamilcinemaulagam.com/26478/ ,Sri Lanka Standard Time,0,918581551679537157,tamilcinemaula,0,0,,,None,,https://twitter.com/tamilcinemaula/status/1022912630615420933,அசிங்கத்தை
9,1022517821677481989,2018-07-26,21:53:40,"#BiggBossTamil2 பந்தா , திமிரு, தன்னைத்தானே மேதை என்று நினைத்தல், இன்னும் நிறைய ... #Makeup  முகமூடி போடுற நீங்க எங்கள் தலைவரை சொல்ல எந்த தகுதியும் இல்லை ...ஆணவம் இந்த பெண்ணுக்கு அசிங்கத்தை ஒரு நாள் தேடித்தரும் ...Support @SenrayanC",Sri Lanka Standard Time,25,1011313636806049799,SenrayanC,4,2,"#BiggBossTamil2,#Makeup",,None,SenrayanC,https://twitter.com/SenrayanC/status/1022517821677481989,அசிங்கத்தை
10,1022504533589512199,2018-07-26,21:00:52,@iam_jackk மாம்ஸ் நாம ரோகினி லா பட்ட அசிங்கத்தை விடவா விதி ஏற சதிமாறனு வச்சான் பாரு @directorsiva இந்த கூதியன் டேய்ய் https://twitter.com/thanDhoniRule/status/1022477342931701760 …,Sri Lanka Standard Time,0,990821880176164864,Venomous_twitz,1,0,,,None,"iam_jackk,directorsiva",https://twitter.com/Venomous_twitz/status/1022504533589512199,அசிங்கத்தை
11,1022410476662079490,2018-07-26,14:47:07,@anandraaj07 @Gokul55005535 எச்சக்கல நாய்ங்க எல்லாம் குரைக்குது சூரியனைப் பார்த்து. தங்களது நாய்க் குணத்தைவெளிக்காட்டும் அசிங்கத்தை உணராமலேயே  .,Sri Lanka Standard Time,0,1005834387491991552,syedusain1983,0,0,,,None,"Gokul55005535,anandraaj07",https://twitter.com/syedusain1983/status/1022410476662079490,அசிங்கத்தை
12,1022407780550946818,2018-07-26,14:36:24,எச்சக்கல நாய்ங்க எல்லாம் குரைக்குது சூரியனைப் பார்த்து. தங்களது நாய்க் குணத்தைவெளிக்காட்டும் அசிங்கத்தை உணராமலேயே  ..  https://twitter.com/iloveonlyjose/status/1022376016466010112 …,Sri Lanka Standard Time,7,865808092780298240,Arivazhi,0,1,,,None,,https://twitter.com/Arivazhi/status/1022407780550946818,அசிங்கத்தை
13,1022161464994328576,2018-07-25,22:17:38,"அண்ணே நம்ம தலைவர சந்திக்க அந்தம்மா மறுத்து திருப்பி அனுப்பிட்டாங்களாம். போராட்டம் பண்ணலாமாண்ணே?டேய், பெரியகுளம் அணுகுண்டை சந்திக்க இந்திய இராணுமே பயப்படுகிறதுன்னு ஊரெல்லாம் போஸ்டர் அடிச்சி ஒட்டுடா. அசிங்கத்தை அசால்ட்டா எடுத்துக்குறவன்தாண்டா அதிமுக காரன்.",Sri Lanka Standard Time,3,798558233451524096,JeruMenmalar,0,0,,,None,,https://twitter.com/JeruMenmalar/status/1022161464994328576,அசிங்கத்தை
14,1022126529323577344,2018-07-25,19:58:49,இத்தனை அசிங்கத்தை பாதுகாக்கும் இம்போட்டென்ட் மோடி தமிழர்களின் துரோகி என்றால் அது தவறா  ?பார்ப்பன பன்னாடைங்க இயக்கும் பாஜக ஜனநாயக விரோத செயல்களில் ஈடுபட்டு நாட்டை சீரழிக்கும் வெட்கக்கேடு .களவாணிப்பயலுக ..  https://twitter.com/AdmkFails/status/1022063979412172801 …,Sri Lanka Standard Time,0,865808092780298240,Arivazhi,0,0,,,None,,https://twitter.com/Arivazhi/status/1022126529323577344,அசிங்கத்தை
15,1022123761280012288,2018-07-25,19:47:49,என்னய்யா.. ஒரு துணை முதல்வர் என்றும் பாராமல் பன்னீர் செல்வத்தை இப்படி அசிங்கப்படுத்துறாய்ங்க.. எனக்கு அழுகை அழுகையா வருது... இந்த அசிங்கத்தை அவமனாத்தை எதிர்த்து போராட நீங்க வரணும் பழைய பன்னீர் செல்வமா வந்து ஜெயா சமாதியில் தர்மயுத்தம் பார்ட் டூ ஆரம்பிக்கணும்..#அசிங்கப்பட்டOPS pic.twitter.com/PJKuZ2hFLl,Sri Lanka Standard Time,1,606027451,DmkitwingJTJ,0,0,#அச,,None,,https://twitter.com/DmkitwingJTJ/status/1022123761280012288,அசிங்கத்தை
16,1022123685266612224,2018-07-25,19:47:31,என்னய்யா.. ஒரு துணை முதல்வர் என்றும் பாராமல் பன்னீர் செல்வத்தை இப்படி அசிங்கப்படுத்துறாய்ங்க.. எனக்கு அழுகை அழுகையா வருது... இந்த அசிங்கத்தை அவமனாத்தை எதிர்த்து போராட நீங்க வரணும் பழைய பன்னீர் செல்வமா வந்து ஜெயா சமாதியில் தர்மயுத்தம் பார்ட் டூ ஆரம்பிக்கணும்..#அசிங்கப்பட்டOPS pic.twitter.com/0cp8Y8iXb8,Sri Lanka Standard Time,8,1612977577,Arulnithi13,0,1,#அச,,None,,https://twitter.com/Arulnithi13/status/1022123685266612224,அசிங்கத்தை
17,1022099046549409792,2018-07-25,18:09:37,@OPANNEERSELVAM ஹா... ஹா... இந்த #அசிங்கத்தை..... #சிங்கம் மட்டும் கேட்டிருந்த நிச்சயம் தற்கொலை செஞ்சிருக்கும்.... 😝 😝.....By the By....மாண்புமிகு தமிழக துணை முதல்வர் @OPanneerselvam அவர்களின் தோழியின் கருத்தை குறித்து...  https://www.facebook.com/100010919763040/posts/647615548945765/ …,Sri Lanka Standard Time,1,908666986930024448,Mmd1GpNNP3lmW9Y,0,0,"#அச,#ச",,None,OPANNEERSELVAM,https://twitter.com/Mmd1GpNNP3lmW9Y/status/1022099046549409792,அசிங்கத்தை
18,1022091735592251392,2018-07-25,17:40:33,@OPANNEERSELVAM ஹா... ஹா... இந்த #அசிங்கத்தை..... #சிங்கம் மட்டும் கேட்டிருந்த நிச்சயம் தற்கொலை செஞ்சிருக்கும்.... 😝 😝.....By the By....மாண்புமிகு தமிழக துணை முதல்வர் @OPanneerselvam அவர்களின் தோழியின் கருத்தை குறித்து...  https://www.facebook.com/100010919763040/posts/647615548945765/ …,Sri Lanka Standard Time,6,209525155,Devimagan,0,0,"#அச,#ச",,None,OPANNEERSELVAM,https://twitter.com/Devimagan/status/1022091735592251392,அசிங்கத்தை
19,1022021150963118080,2018-07-25,13:00:05,கேமரா இருக்குறது கூட தெரியாமல் இந்த பெண் செய்யும் அசிங்கத்தை பாருங்கள் – Whatstrending  http://whatstrending.in/2018/07/25/%e0%ae%95%e0%af%87%e0%ae%ae%e0%ae%b0%e0%ae%be-%e0%ae%87%e0%ae%b0%e0%af%81%e0%ae%95%e0%af%8d%e0%ae%95%e0%af%81%e0%ae%b1%e0%ae%a4%e0%af%81-%e0%ae%95%e0%af%82%e0%ae%9f-%e0%ae%a4%e0%af%86%e0%ae%b0-2/ …,Sri Lanka Standard Time,0,2808968819,NEAPAT,0,0,,,None,,https://twitter.com/NEAPAT/status/1022021150963118080,அசிங்கத்தை
20,1021991390627196928,2018-07-25,11:01:49,@TamilTheHindu அதனால் தான் இன்னும் முட்டாள்தனமும் கயமைத்தனமும் அதிகமாக உள்ளது.சாமியார் கூட்டம் ஆட்சி எனும் பெயரில் அசிங்கத்தை அரங்கேற்றம் செய்கின்றனர்.,Sri Lanka Standard Time,0,1006248224187772928,HMeiazhagan,0,0,,,None,TamilTheHindu,https://twitter.com/HMeiazhagan/status/1021991390627196928,அசிங்கத்தை
21,1021939953306161153,2018-07-25,07:37:26,"அடேய்..எங்க சிங்கத்தை , செருப்பால் அடித்து, அசிங்கத்தை ஏற்படுதிய 😀😀😀டெல்லிக்காரன் யாருடா!",Sri Lanka Standard Time,4,757930988403986432,BoseSelva8,0,1,,,None,,https://twitter.com/BoseSelva8/status/1021939953306161153,அசிங்கத்தை
22,1021935377676828672,2018-07-25,07:19:15,ஊழல் அதிமுக அடிமைகள் ஊழல் ஆத்தாவை உத்தமி என்று கூசாமல் சொல்லுது. அதே ஊழல் ஆத்தாவுக்குக் கொள்ளையடிக்க துணையாக இருந்த உலக கொள்ளைக்காரி சிறையில் இருந்தும் அந்த அசிங்கத்தை ஆராதிக்க அற்பர் கூட்டம் இருக்கத்தான் செய்கிறது.,Sri Lanka Standard Time,0,1005834387491991552,syedusain1983,0,0,,,None,,https://twitter.com/syedusain1983/status/1021935377676828672,அசிங்கத்தை
23,1021840766317092866,2018-07-25,01:03:18,@shameema75 @lathakesi 😂😂அந்த அசிங்கத்தை துடைத்து எறிந்து விட்டு சாப்பிடும் கூட்டம் நாமாக இருக்கிறோம் 😂😂,Sri Lanka Standard Time,1,834891588,ShahJah72241793,2,0,,,None,"lathakesi,shameema75",https://twitter.com/ShahJah72241793/status/1021840766317092866,அசிங்கத்தை
24,1021805742112825345,2018-07-24,22:44:07,"@karthikpkk87 பொழுது போல ப்ரோ, பாவம்.. எவளோ அசிங்கத்தை தான் தாங்குவானுங்க..",Sri Lanka Standard Time,2,141439024,HariIndic,1,0,,,None,karthikpkk87,https://twitter.com/HariIndic/status/1021805742112825345,அசிங்கத்தை
