,id,date,time,tweet,timezone,likes,user_id,username,replies,retweets,hashtags,retweet,user_rt,mentions,link,Key word
19,1037710709768048640,2018-09-06,20:04:47,125 வருசத்துக்கு முன்னாடி விவேகானந்தர் இந்த தேசத்தின் கலாச்சாரத்தை பெருமையாக பேசி பாரதத்தின் புகழ் பரப்பினார்.. இன்று அந்த கலாச்சாரத்தை சீரழிக்கும் விதமாக ஓரினச்சேர்க்கை மற்றும் பல அசிங்கங்கள் அங்கீகரிக்கப்படுகின்றன.. வாழ்க ஜனநாயகம்??,Sri Lanka Standard Time,0,483113134,actor_vicky,0,0,,,None,,https://twitter.com/actor_vicky/status/1037710709768048640,அசிங்கங்கள்
20,1036106139753054208,2018-09-02,09:48:48,வாழ்க்கைல நிறைய அவமானங்கள் அசிங்கங்கள் #Vijay பின்னாடி பைத்தியமா ஆயிட்டான் இவன் உறுபடமாட்டான் னு சொன்ன ஆளுங்களுக்கு பதில் சொல்ல வேண்டிய நேரம் வந்து விட்டது  ... இனி #Twitter Ah லாம் ஓரமா வச்சிட்டு என் வாழ்க்கை Ya நோக்கி போக போறேன்... இனி என்னோட வெற்றி யால அவுங்கள அடிப்பேன் 💪💪,Sri Lanka Standard Time,1,928696836402978816,itz_vikramvj,0,0,"#Vijay,#Twitter",,None,,https://twitter.com/itz_vikramvj/status/1036106139753054208,அசிங்கங்கள்
21,1036105853173153794,2018-09-02,09:47:39,வாழ்க்கைல நிறைய அவமானங்கள் அசிங்கங்கள் #Vijay பின்னாடி பைத்தியமா ஆயிட்டான் இவன் உறுபடமாட்டான் னு சொன்ன ஆளுங்களுக்கு பதில் சொல்ல வேண்டிய நேரம் வந்து விட்டது  ... இனி #Twitter Ah லாம் ஓரமா வச்சிட்டு என் வாழ்க்கை Ya நோக்கி போக போறேன்... இனி என்னோட வெற்றி யால அவுங்கள அடிப்பேன் 💪💪,Sri Lanka Standard Time,41,3255727004,ThambiKannu,11,20,"#Vijay,#Twitter",,None,,https://twitter.com/ThambiKannu/status/1036105853173153794,அசிங்கங்கள்
22,1035866855452291072,2018-09-01,17:57:58,வேறோருடன் நெருங்கிப் பழகிய மனைவி;  கணவர் கண்டித்ததால் ஆத்திரத்தில் குழந்தைகளை கொன்ற கொடூரம்!- செய்திஎதை நோக்கி செல்கிறது நம் நாடுஒரு புறம் மது மறுபுறம் இது மாதிரியான அசிங்கங்கள்#ஆண்டவா pic.twitter.com/TxjGQgnJja,Sri Lanka Standard Time,1,955852328061431808,Arulmalar7,1,0,#ஆண,,None,,https://twitter.com/Arulmalar7/status/1035866855452291072,அசிங்கங்கள்
0,1042308970214375425,2018-09-19,12:36:38,@BJP4TamilNadu @HRajaBJP @sparjaga தேச விரோதிகளும் மூடர்களு பத்திரிகை நடத்தினால் இப்படிதான் இருக்கும். இந்த அசிங்கத்தின் பெயர் பத்திரிகை சுதந்திரம்.,Sri Lanka Standard Time,2,726462079180271621,shankaram55,0,0,,,None,"sparjaga,HRajaBJP,BJP4TamilNadu",https://twitter.com/shankaram55/status/1042308970214375425,அசிங்கத்தின்
1,1039132725544857601,2018-09-10,18:15:22,திமுக அசிங்கத்தின் உச்சம்...  https://twitter.com/imprasath/status/1039127678878531584 …,Sri Lanka Standard Time,0,57094461,karthikthiru,1,0,,,None,,https://twitter.com/karthikthiru/status/1039132725544857601,அசிங்கத்தின்
2,1037256197894746112,2018-09-05,13:58:43,"#BreakingNews குட்கா முறைகேடு தொடர்பாக அமைச்சர் விஜயபாஸ்கர் வீடுகள் மற்றும் தமிழகத்தின் பல்வேறு இடங்களிலும் சி.பி.ஐ  சோதனை.அடிமை அரசு, அசிங்கத்தின் உச்சம்.",Sri Lanka Standard Time,13,1333259293,ThalaMeeran,1,1,#BreakingNews,,None,,https://twitter.com/ThalaMeeran/status/1037256197894746112,அசிங்கத்தின்
3,1037219407334924288,2018-09-05,11:32:31,"#BreakingNews குட்கா முறைகேடு தொடர்பாக அமைச்சர் விஜயபாஸ்கர் வீடுகள் மற்றும் தமிழகத்தின் பல்வேறு இடங்களிலும் சி.பி.ஐ  சோதனை.அடிமை அரசு, அசிங்கத்தின் உச்சம்.",Sri Lanka Standard Time,1,773457019877588992,ThangapandianM2,0,0,#BreakingNews,,None,,https://twitter.com/ThangapandianM2/status/1037219407334924288,அசிங்கத்தின்
4,1037215316584087552,2018-09-05,11:16:16,"#BreakingNews குட்கா முறைகேடு தொடர்பாக அமைச்சர் விஜயபாஸ்கர் வீடுகள் மற்றும் தமிழகத்தின் பல்வேறு இடங்களிலும் சி.பி.ஐ  சோதனை.அடிமை அரசு, அசிங்கத்தின் உச்சம்.",Sri Lanka Standard Time,27,209525155,Devimagan,0,0,#BreakingNews,,None,,https://twitter.com/Devimagan/status/1037215316584087552,அசிங்கத்தின்
5,1036822585646796800,2018-09-04,09:15:42,அசிங்கத்தின் உச்சகட்டம்....#பாசிசபாஜக_ஆட்சிஒழிக,Sri Lanka Standard Time,1,1019499954761428992,Yogaraj58033417,0,1,#ப,,None,,https://twitter.com/Yogaraj58033417/status/1036822585646796800,அசிங்கத்தின்
0,1045634495469088769,2018-09-28,16:51:05,@maninilas நாய் அசிங்கத்தில் வாய் வைப்பது போல உள்ளது கிறுக்கு வீரமணியின் பேச்சு,Sri Lanka Standard Time,1,4837628312,Naan_Kathir,0,0,,,None,maninilas,https://twitter.com/Naan_Kathir/status/1045634495469088769,அசிங்கத்தில்
1,1044062006007848960,2018-09-24,08:42:34,@iamyashikaanand @BitchYashika அது எப்படி yaashika கொஞ்சம் கூட வெக்கமே இல்லாம சாரி சொல்லிட்ட. சில lines @ikamalhaasan பேச சொல்லி கொடுத்தாரா? ஏன் கேக்கறேன்னா அசிங்கத்தில் முதிர்ச்சி கண்டவள் நீ. தெய்வாதீனத்தில் அல்ல!98 நாட்கள் செய்த அயோக்கியத்தனத்தை ஒரு sorry போக்கி விட முடியாது,Sri Lanka Standard Time,8,181885395,raghul77ster,0,2,,,None,"iamyashikaanand,BitchYashika,ikamalhaasan",https://twitter.com/raghul77ster/status/1044062006007848960,அசிங்கத்தில்
2,1041391426913787904,2018-09-16,23:50:38,"மனுநீதி, ராமாயணம், மகாபாரதம், பகவத்கீதை என்னும் அசிங்கத்தில் சூத்திரன் என்று சொல்லப்பட்டிருக்கும் பார்ப்பனர் அல்லாத அனைவருமாகிய நாம் இன்று சுயமரியாதையோடு வாழ்வதற்கு காரணம் நம் தந்தை பெரியார்.#HBDPeriyar140",Sri Lanka Standard Time,0,764140643018911744,manuvirothan,0,0,#HBDPeriyar140,,None,,https://twitter.com/manuvirothan/status/1041391426913787904,அசிங்கத்தில்
3,1039792314686656512,2018-09-12,13:56:20,@ThodarumS அசிங்க புராணத்தை எழுதி வச்சவனை தூக்கிட்டு திரியுறவனெல்லாம் அசிங்கத்தில் முக்கியெடுத்த ஆப்பிளை தின்றானு அர்த்தம். நீயெப்படி?,Sri Lanka Standard Time,1,786786247142367232,RajasekarASho7,1,0,,,None,ThodarumS,https://twitter.com/RajasekarASho7/status/1039792314686656512,அசிங்கத்தில்
4,1039790734562320384,2018-09-12,13:50:04,@ThodarumS கேட்ட கேள்விக்கு இது பதில் இல்லையே? நேரிடையான பதில் சொல்லுங்க... ஆப்பிளை அசிங்கத்தில் முக்கி எடுத்து தந்தால் சாப்பிடுவீங்களா???,Sri Lanka Standard Time,1,786786247142367232,RajasekarASho7,1,0,,,None,ThodarumS,https://twitter.com/RajasekarASho7/status/1039790734562320384,அசிங்கத்தில்
5,1038474760064327681,2018-09-08,22:40:51,மோடி: மக்கள் அசிங்கத்தில் கால் வைத்து விடாதிர்கள் டுமிழன்: கால் வைப்போம் கையில் கூட எடுப்போம் ரைட்டு மோடி ஒழிகரைட்டு போய் தொலை,Sri Lanka Standard Time,0,515196009,smrajaIndian,1,0,,,None,,https://twitter.com/smrajaIndian/status/1038474760064327681,அசிங்கத்தில்
0,1045291329498959872,2018-09-27,18:07:28,அசிங்கத்துக்கு துணை புரியும் அசிங்கங்கள் அசிங்கப்பட்டே ஆகவேண்டும் .  https://twitter.com/arun_dhanaraj/status/1045195247150497794 …,Sri Lanka Standard Time,0,865808092780298240,Arivazhi,0,0,,,None,,https://twitter.com/Arivazhi/status/1045291329498959872,அசிங்கத்துக்கு
1,1044969149565349888,2018-09-26,20:47:14,@AsiriyarKV இந்த அசிங்கத்துக்கு மேலேயும் உயிரோடு இருந்தால் அவன் மனிதனே இல்லை...,Sri Lanka Standard Time,2,330947762,amsiramesh,0,0,,,None,AsiriyarKV,https://twitter.com/amsiramesh/status/1044969149565349888,அசிங்கத்துக்கு
2,1044037906585681920,2018-09-24,07:06:48,இந்த அசிங்கத்துக்கு ஒருநாள் அரசாங்க விடுமுறையே விடலாம்#LoosuP_ndaNeeMoodu,Sri Lanka Standard Time,0,990820804613980160,ThalaAddicTss,0,0,#LoosuP_ndaNeeMoodu,,None,,https://twitter.com/ThalaAddicTss/status/1044037906585681920,அசிங்கத்துக்கு
3,1043940876605513728,2018-09-24,00:41:15,இந்த அசிங்கத்துக்கு ஒருநாள் அரசாங்க விடுமுறையே விடலாம்#LoosuP_ndaNeeMoodu,Sri Lanka Standard Time,13,887043386380763136,ajithsanthosh03,0,9,#LoosuP_ndaNeeMoodu,,None,,https://twitter.com/ajithsanthosh03/status/1043940876605513728,அசிங்கத்துக்கு
4,1043937206082179072,2018-09-24,00:26:40,இந்த அசிங்கத்துக்கு கண்டிப்பாக தூக்கு போடலாம் #LoosuP_ndaNeeMoodu pic.twitter.com/mW61x9tLCX,Sri Lanka Standard Time,57,920688305607401472,Iam_AjithVickyT,3,37,#LoosuP_ndaNeeMoodu,,None,,https://twitter.com/Iam_AjithVickyT/status/1043937206082179072,அசிங்கத்துக்கு
5,1043725628837646336,2018-09-23,10:25:56,@Vivo_India @vijaytelevision @XD_Hunter01 அடேங்கப்பா கமல் பண்ண அசிங்கத்துக்கு இவ்ளோ கை தட்டலா 😂😂🤣,Sri Lanka Standard Time,1,738332467514511360,honey_mol,1,0,,,None,"XD_Hunter01,vijaytelevision,Vivo_India",https://twitter.com/honey_mol/status/1043725628837646336,அசிங்கத்துக்கு
6,1043482688110321674,2018-09-22,18:20:34,"இந்த அசிங்கத்துக்கு, செத்துரலாம் Ziya! 💔",Sri Lanka Standard Time,12,425662817,_xziya,3,0,,,None,,https://twitter.com/_xziya/status/1043482688110321674,அசிங்கத்துக்கு
7,1042284115259604992,2018-09-19,10:57:52,"@saraditoo7 @nanavanillaiaaa @kathiraspire இவனுக அசிங்கத்துக்கு அஞ்சாதவன், திருடி ஜெயிலுக்குப் போயிட்டு தியாகம்  பண்ணின அளவுக்கு பேசுவான் திருட்டு கம்னாட்டி",Sri Lanka Standard Time,0,890944769001611264,ondippuli7,0,0,,,None,"kathiraspire,nanavanillaiaaa,saraditoo7",https://twitter.com/ondippuli7/status/1042284115259604992,அசிங்கத்துக்கு
8,1039182533026402304,2018-09-10,21:33:17,"@chandrahasan78 @poirot80394559 தமிழர்களில் அசல் வித்தாக இல்லாத சில அயோக்கியனுக செய்யும் அசிங்கத்துக்கு பலியாவது மொத்த தமிழர்கள் தானே  .ஆமைக்கறி வடைச்சட்டி வாயன் கும்பல்  , மரவெட்டிகள் மற்றும் மென்டலானுக  , இன்னும் சில..",Sri Lanka Standard Time,0,865808092780298240,Arivazhi,0,0,,,None,"poirot80394559,chandrahasan78",https://twitter.com/Arivazhi/status/1039182533026402304,அசிங்கத்துக்கு
9,1038986061668478976,2018-09-10,08:32:35,"@ivivasai_ofc @Im_bharathi நா அன்புக்கு அடிங்கி போறவ, அசிங்கத்துக்கு இல்ல😏",Sri Lanka Standard Time,1,228634202,OnlyThenila,2,0,,,None,"Im_bharathi,ivivasai_ofc",https://twitter.com/OnlyThenila/status/1038986061668478976,அசிங்கத்துக்கு
10,1037691356263530497,2018-09-06,18:47:53,@jairamguttuvan இந்த அசிங்கத்துக்கு துணைபோனாரா அன்புமணி? இது உணக்கு பெறுமையா?? 😡,Sri Lanka Standard Time,0,983719371221622785,MaanamullaTamiz,0,0,,,None,jairamguttuvan,https://twitter.com/MaanamullaTamiz/status/1037691356263530497,அசிங்கத்துக்கு
11,1037379859037601792,2018-09-05,22:10:06,@DrTamilisaiBJP உங்களோட அசிங்கத்துக்கு காரணம் கூட கூட்டி சென்ற இல்லை வரவேற்க வந்த அரை கூமுட்டைகளால் தானோ. இதுக்குத்தான் கூவுரத்துக்கு முட்டாள்களை என்னைக்குமே வைக்க கூடாது இனிமேலாவது கொஞ்சம் சூதனமாக நடங்க தமிழிசை அக்கா.,Sri Lanka Standard Time,0,2847198042,jvpedward,0,0,,,None,DrTamilisaiBJP,https://twitter.com/jvpedward/status/1037379859037601792,அசிங்கத்துக்கு
12,1036595638685716480,2018-09-03,18:13:53,@SidhuTwits பா.ஜ.க.வில் இருப்பதுதான் மிகக் கீழ்மையான விசயம். அதை ஆதரிப்பதைவிட அதில் இருப்பது எவ்வளவு பெரிய குற்றம். இந்த அசிங்கத்துக்கு ஒவ்வொரு பாரதிய ஜனதா கட்டியும் மன்னிப்பு கேட்க வேண்டும்.,Sri Lanka Standard Time,5,73354392,ThePayon,1,6,,,None,SidhuTwits,https://twitter.com/ThePayon/status/1036595638685716480,அசிங்கத்துக்கு
0,1045596025430241280,2018-09-28,14:18:13,கணவனுக்கு மனைவியை. அல்லது மனைவிக்கு கணவனை பிடிக்கவில்லை என்றால் இனி இப்படி ஒரு அசிங்கத்தை சுமத்தி விவாகரத்து பெறவேண்டிய அவசியம் என்ன ?.இந்த தீர்ப்பு வரவேர்க்கவேண்டியதா ?வெறுக்க வேண்டியதா ? .நீங்களே முடிவுசெய்யுங்கள்,Sri Lanka Standard Time,0,272294032,jayaprakashuae,0,0,,,None,,https://twitter.com/jayaprakashuae/status/1045596025430241280,அசிங்கத்தை
1,1045567095067430912,2018-09-28,12:23:15,திமுக ஊழல் செஞ்சது என்று சொல்லி கூச்சல் போட்டு ஊழலிலேயே புரண்ட கழிசடை ஊழல் குற்றவாளி என தண்டனை பெற்றதும் அந்த நாயை சட்டசபையில் கொலு இருக்கச் செய்து அப்போதும் எங்கள் ஆதிக்கம் தான் என்று அசிங்கத்தை அரங்கேற்றம் செய்வதுதானே ஈனப்பயலுவ பார்ப்பனனுக செய்யும் வேசித்தனம் .,Sri Lanka Standard Time,26,865808092780298240,Arivazhi,0,9,,,None,,https://twitter.com/Arivazhi/status/1045567095067430912,அசிங்கத்தை
2,1045477061635133440,2018-09-28,06:25:30,"@venkstesa @SHANMUG67192284 நீங்க மட்டும்""ஸ்தோத்திரம் பிரதர்.ஸ்தோத்திரம் ஸிஷ்டர்..அப்படி இப்படி கும்புட்டுக்கலாம்.முதலில் உங்கள் முதுகில் உள்ள அசிங்கத்தை அகற்ற முயலுங்கள். சக மனிதனை மனிதனாக பார்ப்பதை தவிர்த்து கடவுளாக பாவித்து அன்பு செலுத்துங்கள்.கடவுளும் நண்பராக நம்மிடம் வருவார்",Sri Lanka Standard Time,2,1376910469,kannanthangave1,0,0,,,None,"SHANMUG67192284,venkstesa",https://twitter.com/kannanthangave1/status/1045477061635133440,அசிங்கத்தை
3,1045308633188249605,2018-09-27,19:16:13,@News18TamilNadu @_itsYJ இந்தா நீ அசிங்கத்தை  பத்தி நீ எல்லாம் பேசவே கூடாது குமாரு 🤣🤣🤣🤣🤣🤣🤣🤣🤣  pic.twitter.com/QjG3eynTkj,Sri Lanka Standard Time,10,174170993,ravindra_offl,0,1,,,None,"_itsYJ,News18TamilNadu",https://twitter.com/ravindra_offl/status/1045308633188249605,அசிங்கத்தை
4,1045284074791682048,2018-09-27,17:38:38,இப்பிடி தேடி தேடி பேய் பெருமையை சேர்த்தோம்..🐢🐢வீட்டுக்குள்ளயே உக்காந்துகிட்டு இதுதான் கெத்துனு சொல்லி இதுதான் பெருமைன்னு அசிங்கத்தை தேடிக்கலை... 2/2#sarkar #Vijay,Sri Lanka Standard Time,0,1619235480,prakashkumar_TM,0,0,"#sarkar,#Vijay",,None,,https://twitter.com/prakashkumar_TM/status/1045284074791682048,அசிங்கத்தை
5,1044927561216786432,2018-09-26,18:01:59,எல்லை மீறும் நந்தினி சீரியல் நித்யா நடந்த அசிங்கத்தை நீங்களே பாருங்க | Tamil Cinema | Kollywood -  http://www.thiraialayam.com/%e0%ae%8e%e0%ae%b2%e0%af%8d%e0%ae%b2%e0%af%88-%e0%ae%ae%e0%af%80%e0%ae%b1%e0%af%81%e0%ae%ae%e0%af%8d-%e0%ae%a8%e0%ae%a8%e0%af%8d%e0%ae%a4%e0%ae%bf%e0%ae%a9%e0%ae%bf-%e0%ae%9a%e0%af%80%e0%ae%b0.html …,Sri Lanka Standard Time,0,625516039,TamilAlayam,0,0,,,None,,https://twitter.com/TamilAlayam/status/1044927561216786432,அசிங்கத்தை
